Level,Attachments (Image),Manufacturer (Image),Pending Changes (Image),Has Been Redlined (Image),Thumbnail,Sequence,Item Number,Item Description,Item Rev,Qty,Min Qty,Max Qty,Optional,Mut Excl,Ref Des,Item Footprint,BOM Notes,For Documentation,Child Action,Technology,Item Lifecycle,Subclass,BOM Description,REACH Compliance,RoHS Compliance,Encryption,REACH Up To Date,Moisture Sensitivity Level (MSL),Special Assembly Instructions,Single Source,Item P2 Notes,Operation Temperature,Manufacture Part Has Redline,Mfr. Name,Mfr Full Name,Mfr Priority Suffix,Mfr. Lifecycle Phase,Conflict Minerals Status,Mfr. Part Number,Mfr. Part Lifecycle Phase,Packaging Type,Preferred Status,Country of Origin (MP),Last Time Buy,Last Time Ship,Weight (Gram),REACH Up To Date,REACH Compliance,RoHS Compliance,Reference Notes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,WALSIN,Walsin Technology Corporation,,Approved,Yes by Product,WF04U2001BTL,Active,T&R 10K,Preferred,China,,,0.000578,,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
1,TRUE,TRUE,FALSE,FALSE,,0,ERS000604,RES-11.3K-0402-1%-1/16W,MCO004618,1,,,,,R767,R0402,,,Issue,SMT,Pilot,Resistor,,,,No,,‎1 – Unlimited,,,"ADI P/N - 1120-0127 , My EDMAC",-55°C to 125°C,FALSE,PANASONIC,Panasonic Industrial Company,,Approved,Yes by Product,ERJ-2RKF1132X,Active,T&R 10K,,China,,,0.000631,,19.SVHC_219_08Jul2021,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,YAGEO,YAGEO CORPORATION,,Approved,Yes by Product,RC0402FR-0711K3L,Active,10K Reel,,Taiwan,,,0.000596,,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,KOA,KOA Speer Electronics,,Approved,Yes by Manuf.,RK73H1ETTP1132F,Active,T&R 10K,,Japan;Malaysia;China,,,0.0007,,19.SVHC_219_08Jul2021,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ROHM,ROHM SEMICONDUCTOR LTD,,Approved,Not Conflict Free,MCR01MZPF1132,Active,T&R 10K,,Thailand,,,0.0007,,17.SVHC_209_25Jun20,RoHS3 with Exemptions,
1,TRUE,TRUE,FALSE,FALSE,,0,ESW#TDA02H-2.2M,Switch DIP SPST 2 Recessed Slide 0.025A 24VDC,MCO003232,1,,,,,SW2,TDA02H0SK1R_CK,,,Issue,SMT,Production,Electro Mechanical,,,RoHS2,No,,‎1 – Unlimited,,,,-40°C to 85°C,FALSE,BIWIN,"BIWIN TECHNOLOGIES CO.,LTD",,Approved,Yes by Manuf.,SOP02-R,Active,T&R 3K,Preferred,,,,0.06,17/12/2015 00:00:00 IST,22.SVHC_233_17Jan2023,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,C&K,C&K Components,,Approved,Not Conflict Free,TDA02H0SB1R,Active,T&R 3K,Preferred,,,,0.0792,,20.SVHC_223_17Jan2022,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,ESW000013,DIP switch SMT x4 50mil pitch Gulwing 1K cycles,MCO004491,1,,,,,SW1,SW_218-4LPSTRF,,,Issue,SMT,Pilot,Electro Mechanical,,,,No,,‎1 – Unlimited,,NO,,-40°C to 85°C,FALSE,TE,Tyco Electronics ltd,,Approved,Yes by Product,GDH04STR04,Active,2K Reel,,China,,,0.134,,16. SVHC_205_16Jan2020,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,C&K,C&K Components,,Approved,Not Conflict Free,TDA04H0SB1R,Active,3K Reel,,,,,0.13,,22.SVHC_233_17Jan2023,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TE,Tyco Electronics ltd,,Approved,Yes by Product,1571983-5,Active,2K Reel,,China,,,0.12385,,23.SVHC_235_14Jun2023,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,ESW000015,Switch DIP SPST 100mA 6V 200 mΩ 6.1x2.0x1.50mm,MCO005050,1,,,,,S1,Switch-DIP-SM-610x200x150-2,,,Issue,SMT,Pilot,Electro Mechanical,,,,No,,‎1 – Unlimited,,NO,,0 °C to 55°C,FALSE,NIDEC,NIDEC CORPORATION 1995-2014,,Approved,Yes by Product,CVS-01TB,Active,T&R  2K,,,,,0,,22.SVHC_233_17Jan2023,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,ET#FDN338P,FPC-20V-SSOT3-1A6-0W46-0R115,MCO006236,6,,,,,"Q1,Q3,Q7,Q8,Q18,Q19",SOT95P2375X125-3,,,Issue,SMT,Production,Semiconductor,,,RoHS2,No,,‎1 – Unlimited,,Y,,Tj -55°C to 150°C,FALSE,FAIRCHILD,FAIRCHILDSEMI,,Disqualified,Unknown,FDN338P,Inactive,T&R 3K,Inactive,Philippines,,,0.01057,,08. SVHC_168_17Dec 2015,RoHS2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ON_SEMI,ON SEMICONDUCTOR,,Approved,Not Conflict Free,FDN338P,Active,T&R 3K,,Philippines,,,0.01057,,23.SVHC_235_14Jun2023,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,ET#NTR4501NT1,FNC-20V-SOT23-3A6-1W2-0R07,MCO003150,1,,,,,Q17,SOT95P2375X125-3,,,Issue,SMT,Production,Semiconductor,,,RoHS2,No,,‎1 – Unlimited,,,4820-0078,Tj -55°C to 150°C,FALSE,DIODES,DIODES INCORPORATED,,Approved,Yes by Manuf.,ZXMN2F30FHTA,Active,T&R 3K,Preferred,China,,,0.008884,,20.SVHC_223_17Jan2022,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ON_SEMI,ON SEMICONDUCTOR,,Approved,Not Conflict Free,NTR4501NT1G,Active,T&R 3K,Preferred,China,,,0.00813,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,EVR#1206180P48V,MLV-180p-1206-30%-48V,MCO007135,5,,,,,"RV1,RV2,RV3,RV4,RV5",CAPC1206X06,,,Issue,SMT,Production,Semiconductor,,,RoHS2,No,,‎1 – Unlimited,,Y,,-55°C to 125°C,FALSE,AVX,AVX Corporation,,Approved,Yes by Product,VC120648D101RP,Active,T/R 2K,Preferred,China;Taiwan,,,0,,18.SVHC_211_19Jan2021,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,SUNLORD,Shenzhen Sunlord Electronics Co.,,Approved,Yes by Manuf.,SDVL3216SD480PTHS151,Active,T/R 3K,Preferred,,,,0.0313,,23.SVHC_235_14Jun2023,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,SUNLORD,Shenzhen Sunlord Electronics Co.,,Approved,Yes by Manuf.,SDV3216A480C181NPTF,EOL,,Preferred,,,,0.0254,,22.SVHC_233_17Jan2023,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,EX#OSC-25M-5X7,OSC-25M-5X7mm-25ppm-3V3,MCO002585,3,,,,,"Y2,Y4,Y5",OSC508P700X500X160-4,,,Issue,SMT,Production,Crystal / Oscillator,,,,No,,‎1 – Unlimited,,NO,,-10°C to 70°C,FALSE,HOSONIC,HOSONIC ELECTRONICS CO LTD,,Approved,Yes by Product,D36A25.0000MTS,Active,,Preferred,,,,0.1575,,17.SVHC_209_25Jun20,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,HOSONIC,HOSONIC ELECTRONICS CO LTD,,Approved,Yes by Product,D7SX25E00000JE,Active,,Alternate,,,,0.1575,,20.SVHC_223_17Jan2022,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,FET000015,"MOSFET DUAL N-Channel, 0.25A, 30V, 1.5 ohm",SPR000483,2,,,,,"Q9,Q10",SC70-065P235X110-6,,,Issue,SMT,Pilot,Semiconductor,,,,No,,‎1 – Unlimited,,Y,4860-0009,Tj -55°C to 150°C,FALSE,ON_SEMI,ON SEMICONDUCTOR,,Approved,Not Conflict Free,NTJD4001NT1G,Active,T/R 3K,,China,,,0.0062,,23.SVHC_235_14Jun2023,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,FET000032,"MOSFET N-Channel, 20V, 238mA",MCO006461,7,,,,,"Q2,Q5,Q6,Q11,Q12,Q15,Q16",SOTFL50P160X90-3,,,Issue,SMT,Pilot,Semiconductor,,,,No,,‎1 – Unlimited,,,4820-0066,Tj -55°C to 150°C,FALSE,ON_SEMI,ON SEMICONDUCTOR,,Approved,Not Conflict Free,NTA4001NT1G,Active,,,China,,,0.00251,15/01/2018 00:00:00 IST,23.SVHC_235_14Jun2023,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,MCC,Micro Commercial Components Corp,,Approved,Yes by Manuf.,SI3134KEA-TP,Active,T/R 3K,Preferred,China,,,0.003,,22.SVHC_233_17Jan2023,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,FET000059,"MOSFET N-Channel, 60V, 115mA 1.8Ohm, SOT323",SPR002063,1,,,,,Q4,SOT065P210X100-3,,,Issue,SMT,Pilot,Semiconductor,,,,No,,‎1 – Unlimited,,,,Tj -55°C to 150°C,FALSE,DIODES,DIODES INCORPORATED,,Approved,Yes by Manuf.,2N7002W-7-F,Active,T&R 3K,Preferred,China,,,0,,20.SVHC_223_17Jan2022,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,ICA000035,"REPEATER I2C BUS, 0.9VTO5.5V/2.7VTO5.5V",MCO003579,1,,,,,U10,TSSOP065P490X110-8,,,Issue,SMT,Pilot,Integrated Circuit,,,,No,,‎1 – Unlimited,,Y,,-40°C to 85°C,FALSE,NXP,NXP Semiconductors,,Approved,Yes by Manuf.,"PCA9517ADP,118",Active,T&R 2.5K,,,,,0.029005,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NEXPERI,NEXPERIA,,Approved,Not Conflict Free,"PCA9517ADP,118",Active,T&R 2.5K,Preferred,China,,,0.029115,,24.SVHC_240_23Jan2024,RoHS2,
1,TRUE,TRUE,FALSE,FALSE,,0,ICA000072,IC SPDT Analog Switch 6-BIT / 2:1 MUX 1.65-3.6V,SPR000483,3,,,,,"U5,U6,U8",QFN50P400X400X80-25,,,Issue,SMT,Pilot,Integrated Circuit,,,,No,,‎2 – 1 year‎,,Y,,-40°C to 85°C,FALSE,T.I,Texas Instruments Incorporated,,Approved,Yes by Product,TS3A27518ERTWR,Active,T&R 3K,,China;Germany,,,0.036,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,ICA000134,IC Buffer Schmit-trigger x1 SOT353,SPR000722,1,,,,,U1,SC70065P240X110-5,,,Issue,SMT,Pilot,Integrated Circuit,,,,No,,‎1 – Unlimited,,Y,Package is SOT353-5  Also known as SC-70,-40°C to 125°C,FALSE,DIODES,DIODES INCORPORATED,,Approved,Yes by Manuf.,74LVC1G17SE7,Active,Tape and reel,,China,,,0.006125,20/06/2016 00:00:00 IDT,23.SVHC_235_14Jun2023,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,ICA000200,"Mux/Demux 4-Bit 1:2, 2.5-3.3V DHVQFN16 2.5x3.5mm",SPR001017,1,,,,,U32,DHVQFN050P260x360x100-17,,,Issue,SMT,Pilot,Integrated Circuit,,,,No,,‎1 – Unlimited,,Y,4261-0012 Low-Volt Quad 1-of-2 5Ω Multiplexer/Demultiplexer with Single Output Enable DHVQFN16 Same as ICL000034  - Different Package,-40°C to 125°C,FALSE,NXP,NXP Semiconductors,,Approved,Yes by Manuf.,"74CBTLV3257BQ,115",Active,Tape & Reel 3k,,,,,0.02117,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,ICA000339,IC hot swappable I2C-bus &SMBus buffer TSSOP-8,MCO007220,2,,,,,"U50,U51",TSSOP065P490X110-8,,,Issue,SMT,Pilot,Integrated Circuit,,,,No,,‎1 – Unlimited,,,,-40°C to 85°C,FALSE,NXP,NXP Semiconductors,,Approved,Yes by Manuf.,"PCA9511ADP,118",Active,2.5K / Reel,,,,,0.023253,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NXP,NXP Semiconductors,,Approved,Yes by Manuf.,PCA9511ADP,Active,2.5K / Reel,,,,,0.023253,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,ICA000374,IC SYNC STEP-DOWN CONV 6A 2.85-16VIN 0.6-6VOUT,MCO006387,2,,,,,"U28,U29",QFN50P200X300X100-14,,,Issue,SMT,Pilot,Integrated Circuit,,,,No,,‎1 – Unlimited,,Y,,Tj -40°C to 125°C,FALSE,MPS,MONOLITHIC POWER SYSTEM,,Approved,Yes by Manuf.,MPQ8626GD-Z,Active,T&R 5K,Preferred,China,,,0.014313,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,MPS,MONOLITHIC POWER SYSTEM,,Approved,Yes by Manuf.,MPQ8626GD-P,Active,T&R 500,Preferred,China,,,0.014313,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,ICA000402,"IC, LDO REG, ADJ, 1% TOL, 4A,0.8-5.1 VOUT,VQFN20",MCO006059,1,,,,,U37,QFN50P350X350X100-21,,,Issue,SMT,Pilot,Integrated Circuit,,,,No,,‎2 – 1 year‎,,Y,,Tj -40°C to 150°C,FALSE,T.I,Texas Instruments Incorporated,,Approved,Yes by Product,TPS7A5401QRGRRQ1,Active,T&R 3000,Preferred,United States,,,0.0405,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,ICA000429,"Clock 250MhzFanout Buffer 4-OUT, 1V8-3V3 TSSOP-8",SPR002191,1,,,,,U33,TSSOP065P640X120-8,,,Issue,SMT,Pilot,Integrated Circuit,,,,No,,‎1 – Unlimited,,,,-40°C to 125°C,FALSE,T.I,Texas Instruments Incorporated,,Approved,Yes by Product,LMK1C1104PWR,Active,T/R 2K,Preferred,United States,,,0.039251,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,ICA000497,IC 7A Load Switch 0.5-5.5V QFN-12,MCO006457,8,,,,,"U42,U43,U44,U45,U46,U47,U48,U49",QFN40P200X200X100-12,,,Issue,SMT,Pilot,Integrated Circuit,,,,No,,‎1 – Unlimited,,,,-40°C to 125°C,FALSE,MPS,MONOLITHIC POWER SYSTEM,,Approved,Yes by Manuf.,MP5087GG-Z,Active,T/R 5K,Preferred,China,,,0.009775,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,MPS,MONOLITHIC POWER SYSTEM,,Approved,Yes by Manuf.,MP5087GG-P,Active,T/R 500,Preferred,China,,,0.022,,24.SVHC_240_23Jan2024,,
1,TRUE,TRUE,FALSE,FALSE,,0,ICA000553-A,"IC, Smart Power Stage, MP87006, 90A,3-16V,TLGA34",MCO007500,4,,,,,"U14,U15,U16,U17",QFN050X045P600X400X85-34,,,Issue,SMT,Pilot,Integrated Circuit,,,,No,,‎1 – Unlimited,,Y,This part is same as ICA000553 but it is thermally enhanced,-40°C to 125°C,FALSE,MPS,MONOLITHIC POWER SYSTEM,,Approved,Yes by Manuf.,MP87006-AGMWTH-P,Active,T&R 500,,China,,,0.06808,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,MPS,MONOLITHIC POWER SYSTEM,,Approved,Yes by Manuf.,MP87006-AGMWTH-Z,Active,T&R 5K,,China,,,0.06808,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,ICA000572,IC 3xLoop digital Multiphase Cntlr w/PMBus BGA64,SPR003002,1,,,,,U9,BGA050P8X8-400X400X97-64,,,Issue,SMT,Pilot,Integrated Circuit,,,,No,,‎3 – 168 hours‎,,Y,,Tj -40°C to 125°C,FALSE,MPS,MONOLITHIC POWER SYSTEM,,Approved,Yes by Manuf.,MP2928GBR-0000-Z,Active,T&R,,China,,,0.10634,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,ICA000644,IC Dual High Speed USB to Multipurpose UART,SPR003369,1,,,,,U30,qfn50p800x800x100-57_1,,,Issue,SMT,Pilot,Integrated Circuit,,,,No,,‎1 – Unlimited,,,,-40°C to 85°C,FALSE,FTDI,Future Technology Devices Intern,,Approved,Yes by Manuf.,FT2232H-56Q-TRAY,Active,Tray 260,,,,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FTDI,Future Technology Devices Intern,,Approved,Yes by Manuf.,FT2232H-56Q-REEL,Active,T&R  3K,,,,,0,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,ICA000685,"IC, SYNC BUCK REG,3A OUT,4.2-18VIN, SS & PG func",SPR003520,2,,,,,"U25,U26",SOT50P160X60-8,,,Issue,SMT,Pilot,Integrated Circuit,,,,No,,‎1 – Unlimited,,,,Tj -40°C to 125°C,FALSE,MPS,MONOLITHIC POWER SYSTEM,,Approved,Yes by Manuf.,MP2333HGTL–P,Active,T&R  500,,China,,,0,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,MPS,MONOLITHIC POWER SYSTEM,,Approved,Yes by Manuf.,MP2333HGTL–Z,Active,T&R  5K,,China,,,0,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,ICA000686,"IC SYNC BUCK, REG 0.9-5.5V 35A OUT, 4.5-16V IN",SPR003520,2,,,,,"U38,U39",QFN050P500X700X85-41,,,Issue,SMT,Pilot,Integrated Circuit,,,,No,,‎3 – 168 hours‎,,Y,,Tj -40°C to 125°C,FALSE,MPS,MONOLITHIC POWER SYSTEM,,Approved,Yes by Manuf.,MPQ8788GMATH-0000-Z,Active,T&R  5K,,China,,,0,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,ICA000687,"IC SYNC BUCK, REG 0.35-5.5V 20A OUT, 4.3-16V IN",SPR003520,1,,,,,U23,QFN050P500X700X85-41,,,Issue,SMT,Pilot,Integrated Circuit,,,,No,,‎3 – 168 hours‎,,Y,,Tj -40°C to 125°C,FALSE,MPS,MONOLITHIC POWER SYSTEM,,Approved,Yes by Manuf.,MPQ8790AGMAT-0000-Z,Active,T&R  5K,,China,,,0,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,ICA000688,"IC, Smart Power Stage, MP87850, 50A,3-16V,TLGA30",SPR003520,5,,,,,"U18,U19,U20,U21,U22",QFN045P400X500X85-30,,,Issue,SMT,Pilot,Integrated Circuit,,,,No,,‎3 – 168 hours‎,,Y,,Tj -40°C to 125°C,FALSE,MPS,MONOLITHIC POWER SYSTEM,,Approved,Yes by Manuf.,MP87850GLVTH-Z,Active,T&R  5K,,China,,,0,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,ICL000186,IC buffer 4-Bit Bus Hi-Z VQFN-14 -40°C+125°C,SPR002165,1,,,,,U7,QFN050P350X350X100-15,,,Issue,SMT,Pilot,Integrated Circuit,,,,No,,‎2 – 1 year‎,,,,-40°C to 125°C,FALSE,T.I,Texas Instruments Incorporated,,Approved,Yes by Product,SN74LVC126ARGYR,Active,3K / Reel,,United States;Germany,,,0.0297,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,T.I,Texas Instruments Incorporated,,Approved,Yes by Product,SN74LVC126ARGYRG4,Active,3K / Reel,,United States;Germany,,,0.0297,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,ICL000212,IC Temp Sensor Digital Serial (2-Wire) VSSOP-8,MCO007528,2,,,,,"U41,U54",SOP65P490X110-8,,,Issue,SMT,Pilot,Integrated Circuit,,,,No,,‎2 – 1 year‎,,,,-40°C to 125°C,FALSE,T.I,Texas Instruments Incorporated,,Approved,Yes by Product,TMP75AIDGKR,Active,T/R 2.5K,Preferred,China;Germany;United States,,,0.0306,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ON_SEMI,ON SEMICONDUCTOR,,Approved,Not Conflict Free,NCT75DMR2G,Active,T/R 3K,Preferred,Taiwan,,,0.03112,,23.SVHC_235_14Jun2023,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,T.I,Texas Instruments Incorporated,,Approved,Yes by Product,TMP75AIDGKTG4,Inactive,T/R 250,Preferred,China;Germany;United States,,,0.0306,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,T.I,Texas Instruments Incorporated,,Approved,Yes by Product,TMP75AIDGKRG4,Inactive,T/R 2.5K,Preferred,China;Germany;United States,,,0.0306,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,ICL000255,"IC Single inverter, open drain output,UHS,SC70-5",MCO007188,1,,,,,U3,SC70065P240X110-5,,,Issue,SMT,Pilot,Integrated Circuit,,,,No,,‎1 – Unlimited,,,,-40°C to 85°C,FALSE,ON_SEMI,ON SEMICONDUCTOR,,Approved,Not Conflict Free,NC7SZ05P5X,Active,T&R  3K,,China,,,0.0062,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ON_SEMI,ON SEMICONDUCTOR,,Approved,Not Conflict Free,NC7SZ05P5X-L22057,EOL,T&R  3K,,China,03/01/2024,03/07/2024,0.00631,,23.SVHC_235_14Jun2023,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,ICL000296,IC Switch 10G/25G/50G/100G/200/400G Eth 3.2Tbps,SPR003495,1,,,,,U40,BGA3430C100P59X59_6000X6000X449,,,Issue,SMT,Pilot,Integrated Circuit,,,,No,,‎4 – 72 hours‎,,Y,,0°C to 70°C,FALSE,MARVELL,"Marvell Semiconductor, Inc.",,Approved,Yes by Manuf.,98CX8522A0-BZD4C000,Active,Tray,,Taiwan,,,0,,,,
1,TRUE,TRUE,FALSE,FALSE,,0,ICM000028,IC Flash Mem 256Mb With Dual/Quad SPI WSON-8,MCO004850,1,,,,,U11,SON127P810X610X080-8TP,,,Issue,SMT,Pilot,Integrated Circuit,,,,No,,‎3 – 168 hours‎,,Y,,-40°C to 85°C,FALSE,WINBOND,WINBOND ELECTRONICS CORP.,,Approved,Yes by Manuf.,W25Q256JVEIQ,Active,,Preferred,Taiwan,,,0.095,12/01/2017 00:00:00 IST,22.SVHC_233_17Jan2023,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,WINBOND,WINBOND ELECTRONICS CORP.,,Approved,Yes by Manuf.,W25Q256JVEIQ TR,Active,T&R,,Taiwan,,,0.095,,22.SVHC_233_17Jan2023,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,WINBOND,WINBOND ELECTRONICS CORP.,,Approved,Yes by Manuf.,W25Q256FVEIG TR,EOL,T&R 4K,Inactive,Taiwan,10/08/2017,10/02/2018,0,,22.SVHC_233_17Jan2023,RoHS2,
1,TRUE,TRUE,FALSE,FALSE,,0,ICM000054,EEPROM I2C 1kbit (128x8) 1.7V TSSOP-8,MCO006040,1,,,,,U27,TSSOP065P640X120-8,,,Issue,SMT,Pilot,Integrated Circuit,,,,No,,‎1 – Unlimited,,,,-40°C to 85°C,FALSE,MICROCHIP,Microchip Technology Inc,,Approved,Not Conflict Free,AT24C01D-XHM-T,Active,T&R 4k,Preferred,China;Philippines,,,0.035829,,20.SVHC_223_17Jan2022,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,MICROCHIP,Microchip Technology Inc,,Approved,Not Conflict Free,AT24C01D-XHM-B,Active,TUBE 90,Preferred,China;Philippines,,,0.035829,,20.SVHC_223_17Jan2022,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ATMEL,Atmel Corporation,,Approved,Yes by Product,AT24C01D-XHM-B,EOL,TUBE,,China;Philippines,,,0.035829,,12. SVHC_181_15Jan2018,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ATMEL,Atmel Corporation,,Approved,Yes by Product,AT24C01D-XHM-T,EOL,T&R,,China;Philippines,,,0.035829,,12. SVHC_181_15Jan2018,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,ICM000130,EEPROM SPI 2kbit (128x16) SOT23-6 2Mhz 2.5-5.5V,SPR001247,1,,,,,U31,SOT095P300X145-6,,,Issue,SMT,Production,Integrated Circuit,,,,No,,‎1 – Unlimited,,,,,FALSE,MICROCHIP,Microchip Technology Inc,,Approved,Not Conflict Free,93LC56BT-E/OT,Active,T&R,,Thailand,,,0.017,,22.SVHC_233_17Jan2023,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,ICP000100,CPLD MACHX03D - 4000 2.5/3.3V 4320LUTs CABGA256,SPR003533,1,,,,,U24,bga256c80p16x16_1400x1400x170,,,Issue,SMT,Pilot,Integrated Circuit,,,,No,,‎3 – 168 hours‎,,Y,,0°C to 85°C,FALSE,LATTICE,LATTICE SEMICONDUCTOR,,Approved,Not Conflict Free,LCMXO3D-4300HC-5BG256C,Active,Tray,,Taiwan,,,0,,25.SVHC_241_27Jun2024,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,ICP000101,CPLD MACHX03LF - 2100 2.5/3.3V 2112LUTs CABGA324,SPR003533,2,,,,,"U35,U36",BGA324C80P18X18_1500X1500X170,,,Issue,SMT,Pilot,Integrated Circuit,,,,No,,‎3 – 168 hours‎,,Y,,0°C to 85°C,FALSE,LATTICE,LATTICE SEMICONDUCTOR,,Approved,Not Conflict Free,LCMXO3LF-2100C-5BG324C,Active,Tray,,Taiwan;Malaysia,,,0,,25.SVHC_241_27Jun2024,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,IND000067,"Inductor, Power, 2.7uH, 9.2A, Shielded",SPR000722,1,,,,,L15,INDM750x750x310,,,Issue,SMT,Pilot,Magnetic,,,,No,,‎1 – Unlimited,,Y,,-40°C to 125°C,FALSE,COILCRAFT,COILCRAFT,,Approved,Yes by Product,XAL7030-272MEC,Active,Tape and reel,,Indonesia;China,,,0.8258,,17.SVHC_209_25Jun20,RoHS3 Compliant,
